UPC,Item
7501088505485,Synalar Ótica 15 ML Solución Gotero - Acetónido de fluocinolona 0.25 MG Sulfato polimixina b 10000 UI Neomicina 3.5 MG
7501088505478,Synalar Oftálmico 15 ML Solución Gotero - Acetónido de fluocinolona 0.15 MG Sulfato polimixina b 10000 UI Neomicina 3.5 MG
7501088505447,Synalar Simple 40 G Crema Tubo - Acetónido de fluocinolona 0.01 G
7501088505416,Synalar Nasal 15 ML Solución Gotero - Acetónido de fluocinolona 0.1 MG Sulfato polimixina b 2000 UI Neomicina 3.5 MG
7501088507908,Suma Binyección 5 Solución Ampolleta - Vitamina b1 100 MG Clorhidrato de piridoxina 50 MG Acetato de hidroxocobalamina 10.447 MG
7501088505430,Synalar Simple 20 G Crema Tubo - Acetónido de fluocinolona 0.01 G
7501088505423,Synalar Neom 40 G Crema Tubo - Acetónido de fluocinolona 0.01 G Neomicina 0.35 G
7501314703661,Jarsix 10 Tableta Caja - Loratadina 5 MG Betametasona 0.25 MG
7501314703685,Jarsix Solución 60 ML Solución Frasco dosificador - Loratadina 100 MG Betametasona 5 MG MG
7501037980226,Spiriva Repuesto 30 Cápsulas Caja - Tiotropio 18 MCG
7501088505492,Topsyn 40 G Gel Tubo - Fluocinonida 0.05 G
7501088505454,Synalar Simple 20 G Crema Tubo - Acetónido de fluocinolona 0.025 G
7501314705283,Kastandi 28 Tableta Caja - Clorhidrato de duloxetina 60 MG
7501037908671,Spiriva Respimat solución 30 Polvo Inhalador - Tiotropio 0.226 MG
7501037925562,Trayenta 10 Tabletas Caja - Linagliptina 5 MG
7501037907650,Sifrol ER 10 Tableta Caja - Pramipexol 1.5 MG
7501088505829,Troferit Flow Jarabe 120 ML Jarabe Frasco - Dropropizina 3 MG Ambroxol 3 MG
7501037980189,Spiriva Dispositivo dosificador 30 Cápsulas Caja - Tiotropio 18 MCG
7501037935165,Trayenta Duo 60 Tabletas Caja - Linagliptina 2.5 MG Metformina 500 MG
7501037935202,Trayenta Duo 30 Tabletas Caja - Linagliptina 2.5 MG Metformina 1000 MG
7501034625076,Spiolto Respimat Solución Cartucho de 4ML 30 Solución Cartucho - Tiotropio 0.226 MG Clorhidrato de olodaterol 0.226 MG
7501037935196,Trayenta Duo 30 Tableta Caja - Linagliptina 2.5 MG Metformina 850 MG
7501037935189,Trayenta Duo 60 Tableta Caja - Linagliptina 2.5 MG Metformina 850 MG
7501314705269,Kastandi 7 Tabletas Caja - Clorhidrato de duloxetina 30 MG
7501384542764,Trimolep 28 Tabletas Caja - Lamotrigina 25 MG
7501037935219,Trayenta Duo 60 Tabletas Caja - Linagliptina 2.5 MG Metformina 1000 MG
7501384503215,Talpramin 20 Tabletas Caja - Clorhidrato de imipramina 25 MG
7501037935172,Trayenta Duo 30 Tabletas Caja - Linagliptina 2.5 MG Metformina 500 MG
7501384542771,Trimolep 28 Tabletas Caja - Lamotrigina 100 MG
7501384503000,Tradea LP 30 Tabletas Caja - Clorhidrato de metilfenidato 20 MG
7501300407115,Lerk 4 Comprimidos Caja - Sildenafil 50 MG
7501384520458,Tradea LP 30 Tabletas Caja - Clorhidrato de metilfenidato 36 MG
7501300407108,Lerk 1 Comprimido Caja - Sildenafil 50 MG
7501384503031,Tradea LP 30 Tabletas Caja - Clorhidrato de metilfenidato 54 MG
7501300407146,Lerk Jet masticable 1 Comprimido Caja - Sildenafil 50 MG
7501300407139,Lerk 4 Comprimidos Caja - Sildenafil 100 MG
7501300407122,Lerk 1 Comprimido Caja - Sildenafil 100 MG
7501300407153,Lerk Jet masticable 4 Comprimidos Caja - Sildenafil 50 MG
7501300420374,Litasina 30 Tabletas Caja - Ácido acetilsalicílico 100 MG
7501300420381,Litasina 60 Tabletas Caja - Ácido acetilsalicílico 100 MG
7501672602972,Levigrix 10 Tabletas Caja - Levocetirizina 5 MG
7501300420268,Liberdux Pediátrico 120 ML Jarabe Frasco - Desloratadina 0.05 ML
7501384520526,Tradea Lp 30 Tableta Caja - Clorhidrato de metilfenidato 27 MG
7501285600358,Teolong 20 Cápsulas Caja - Teofilina 300 MG
7501250838588,Trivafluc 4 Tabletas Caja - Tinidazol 500 MG Dihidrato de azitromicina 250 MG
7501250829876,Sinergix Sublingual 4 Tabletas Caja - Clorhidrato de tramadol 25 MG Ketorolaco trometamina 10 MG
7501285600341,Teolong 20 Cápsulas Caja - Teofilina 200 MG
7501300420626,Luvik 30 Comprimidos Caja - Glimepirida 4 MG
7501285600334,Teolong 20 Cápsulas Caja - Teofilina 100 MG
7501300420602,Luvik 30 Comprimidos Caja - Glimepirida 2 MG
7501250829852,Sinergix 10 Cápsulas Caja - Ketorolaco trometamina 10 MG Clorhidrato de tramadol 25 MG
7501250839967,Tremecox 20 Tabletas Caja - Gabapentina 300 MG Meloxicam 15 MG
7501033953576,Tarka 30 Tableta Caja - Clorhidrato de verapamilo 180 MG Trandolapril 2 MG
7501285601447,Samyr 10 Tabletas Caja - Ademetionina 500 MG
7502209710108,Lysomucil Efervescente 20 Tableta Caja - Acetilcisteína 600 MG
7501034645166,Jardianz DUO 60 Tabletas Caja - Empagliflozina 5 MG Metformina 850 MG
7502209710115,Lysomucil Granulado 30 Granulado Sobre - Acetilcisteína 200 MG
7501034645180,Jardianz DUO 30 Tabletas Caja - Empagliflozina 12.5 MG Metformina 1000 MG
7501034630131,Jardianz DUO 30 Tabletas Caja - Empagliflozina 12.5 MG Metformina 850 MG
7501034665584,Jardianz DUO 30 Tableta Caja - Empagliflozina 5 MG Metformina 850 MG
7502209710122,Lysomucil 120 ML Solución Frasco dosificador - Acetilcisteína 2 G
7503006916762,Lexcitox 14 Tabletas Caja - Escitalopram 10 MG
7503006916779,Lexcitox 28 Tabletas Caja - Escitalopram 10 MG
7501384502324,Kriadex 10 ML Solución Frasco Gotero - Clonazepam 2.5 MG
7501384541569,Limbik 20 Tabletas Caja - Risperidona 2 MG
7501384503178,Leptopsique 20 Tabletas Caja - Perfenazina 10 MG
7501384504885,Kinestrel 30 Tableta Caja - Clorhidrato de amantadina 100 MG
7503006916816,Levipil 30 Tabletas Caja - Levetiracetam 1000 MG
7503006916793,Levipil 30 Tabletas Caja - Levetiracetam 500 MG
7501384502331,Lozam 40 Tabletas Caja - Lorazepam 1 MG
7501326001144,Januvia 14 Comprimidos Caja - Fosfato de sitagliptina 100 MG
7501384503239,Leptopsique 30 Tabletas Caja - Perfenazina 4 MG
7501384502355,Lozam 40 Tabletas Caja - Lorazepam 2 MG
7501384520601,Kriadex 20 ML Solución Frasco Gotero - Clonazepam 2.5 MG
7503003746126,Lexapro 28 Tabletas Caja - Escitalopram 10 MG
4260095689351,Lexotan 30 Tabletas Caja - Bromazepam 3 MG
7501326001137,Januvia 28 Comprimidos Caja - Fosfato de sitagliptina 100 MG
4260095689344,Lexotan 100 Tabletas Caja - Bromazepam 3 MG
4260095689375,Lexotan 30 Tabletas Caja - Bromazepam 6 MG
7501326001175,Januvia 28 Comprimidos Caja - Fosfato de sitagliptina 25 MG
7501326004060,Janumet 28 Comprimidos Caja - Fosfato de sitagliptina 50 MG Metformina 500 MG
7501314704958,Lactulax 125 ML Jarabe Frasco dosificador - Lactulosa 66.66 G
7503003746348,Lexapro 28 Tabletas Caja - Escitalopram 20 MG
7501326004947,Janumet 56 Comprimidos Caja - Fosfato de sitagliptina 50 MG Metformina 850 MG
7501314704972,Lactulax 500 ML Jarabe Frasco - Lactulosa 66.66 G
7501326001151,Januvia 28 Comprimidos Caja - Fosfato de sitagliptina 50 MG
7501326004190,Janumet 56 Comprimidos Caja - Fosfato de sitagliptina 50 MG Metformina 500 MG
7501326004176,Janumet 28 Comprimidos Caja - Fosfato de sitagliptina 50 MG Metformina 850 MG
7501326004954,Janumet 56 Comprimidos Caja - Fosfato de sitagliptina 50 MG Metformina 1000 MG
4260095689368,Lexotan 100 Tabletas Caja - Bromazepam 6 MG
7502241941935,Janumet XR 56 Tabletas Frasco - Fosfato de sitagliptina 50 MG Metformina 1000 MG
7501314704965,Lactulax 250 ML Jarabe Frasco dosificador - Lactulosa 66.66 G
7502241941911,Janumet XR 14 Tableta Frasco - Fosfato de sitagliptina 100 MG Metformina 1000 MG
7502216931879,Lefloxin 7 Tabletas Caja - Levofloxacino 750 MG
8437009433942,Luminance 28 Tableta Caja - Dienogest 2 MG Etinilestradiol 0.03 MG
7502241941928,Janumet XR 28 Tabletas Frasco - Fosfato de sitagliptina 100 MG Metformina 1000 MG
7501299309339,Lodestar Duo 30 Cápsulas Caja - Losartán 100 MG Amlodipino 5 MG
7502216930278,Lefloxin 7 Tabletas Caja - Levofloxacino 500 MG
7501299307144,Lodestar ZID 30 Tableta Caja - Losartán 50 MG Hidroclorotiazida 12.5 MG
7501299305386,Lodestar 30 Tableta Caja - Losartán 50 MG
7501300408693,Loxonin 10 Tableta Caja - Loxoprofeno sódico 60 MG
7501314705573,Lurmivi Oral 4 Tableta Caja - Tinidazol 500 MG Clindamicina 312.5 MG Fluconazol 37.5 MG
7501299307120,Lodestar 30 Tabletas Caja - Losartán 100 MG
7501299307168,Lodestar ZID 30 Tabletas Caja - Losartán 100 MG Hidroclorotiazida 25 MG
7502216930476,Lopresor 20 Tabletas Caja - Metoprolol 100 MG
7502216935235,Lopresor R 20 Tableta Frasco - Metoprolol 95 MG
7501088507694,Keppra 30 Tabletas Caja - Levetiracetam 1 G
7501088507670,Keppra 30 Tabletas Caja - Levetiracetam 500 MG
7501088507755,Keppra 150 ML Solución Frasco dosificador - Levetiracetam 100 MG
7501088507687,Keppra 60 Tabletas Caja - Levetiracetam 500 MG
7501165006157,Lantus 5 Piezas Jeringa - Insulina glargina 3.64 MG
3664798057973,Lantus 10 ML Inyección Frasco Ámpula - Insulina glargina 3.64 MG
7501088507793,Keppra XR 30 Tabletas Caja - Levetiracetam 500 MG
7501300408709,Loxonin 20 Tableta Caja - Loxoprofeno sódico 60 MG
7501108767893,Pristiq 28 Tabletas Caja - Desvenlafaxina succinato 50 MG
7501108767923,Pristiq 28 Tabletas Caja - Desvenlafaxina succinato 100 MG
7502226293875,Rulle 28 Tabletas Caja - Telmisartán 80 MG
7501101660849,Limagal 60 Tabletas Caja - Lactato de magnesio 750 MG
7503000883527,Lysteda 30 Tabletas Caja - Ácido tranexámico 650 MG
7502226293837,Rulle 28 Tabletas Caja - Telmisartán 40 MG
7501101660948,Limagal 30 Tabletas Caja - Lactato de magnesio 750 MG
7501101610004,K-Asmal 30 Comprimidos Caja - Fumarato de ketotifeno 1 MG
7502226293981,Pharmafet LB 30 Tableta Frasco - Metformina 500 MG
7502003386226,Promotion 10 Tabletas Caja - Meloxicam 15 MG
7503007822307,Levemir 5 Piezas Jeringa - Insulina detemir 100 UI
7502003386202,Prestoflam LD 14 Tabletas Caja - Clonixinato de lisina 250 MG Diclofenaco 50 MG
7501050630160,Rinelon Nasal 18 ML Suspensión Atomizador - Furoato de mometasona 0.05 %
7503007822710,Saxenda 3 Ampolleta Pluma Prellenada - Liraglutide 6 MG
7501122966609,Regulact 120 ML Jarabe Frasco dosificador - Lactulosa 10 G
7501050693806,Rinelon Nasal pediátrico 10 ML Suspensión Atomizador - Furoato de mometasona 0.5 MG
7501122966623,Regulact 15 Polvo Caja - Lactulosa 5 G
7506384300086,Lirselude 14 Cápsulas Caja - Pregabalina 75 MG
7506384301045,Langinyl OD Liberación Prolongada 14 Cápsulas Caja - Bromhidrato de galantamina 16 MG
7506384301038,Langinyl OD Liberación Prolongada 14 Cápsulas Caja - Bromhidrato de galantamina 8 MG
7501122962502,Levocof 120 ML Solución Frasco - Levodropropizina 600 MG
7501299303474,Prazolan Dual 14 Tabletas Caja - Pantoprazol 40 MG
7501122964902,K 50 Inyección 1 Solución Ampolleta - Bisulfito sódico de menadiona 50 MG
7501299330036,Radiance 28 Comprimidos Caja - Drospirenona 3 MG Etinilestradiol 30 MCG
7501299307526,Presone 30 Tabletas Caja - Besilato de amlodipino 5 MG
7501299330029,Radiance 20 con 28 Comprimidos Caja - Drospirenona 3 MG Etinilestradiol 20 MCG
7501299305706,Raas 30 Tabletas Caja - Telmisartán 80 MG
7501299305690,Raas 30 Tabletas Caja - Telmisartán 40 MG
7501328979564,Plaquenil 20 Tableta Caja - Sulfato de hidroxicloroquina 200 MG
7501124814090,Lamisil Oferta armada 3 cajas 30 Tabletas Paquete - Terbinafina 250 MG
7501299303542,Locoid 30 G Crema Tubo - Hidrocortisona 100 MG
7501159551014,Pulmonarom 10 Solución Ampolleta - Lisados bacterianos 6X10 UFC
7501124813475,Lamisil 30 Tabletas Caja - Terbinafina 250 MG
7501092785019,Pantozol 7 Tabletas Caja - Pantoprazol 40 MG
7506358100018,Rinoclenil Nasal 200 Aplicaciones 30 ML Suspensión Frasco dosificador - Beclometasona 100 MCG
7501092785026,Pantozol 14 Tableta Caja - Pantoprazol 40 MG
7501165000186,Lasix Inyección 5 Solución Ampolleta - Furosemida 20 MG
7501092786054,Pantozol 28 Tabletas Caja - Pantoprazol 20 MG
7501092777380,Pantozol 14 Tableta Caja - Pantoprazol 20 MG
7501165000179,Lasilacton 16 Cápsulas Caja - Espironolactona 50 MG Furosemida 20 MG
7501165000193,Lasix 24 Tabletas Caja - Furosemida 40 MG
7501249605634,Postday 2 Comprimidos Caja - Levonorgestrel 0.75 MG
7891317030728,Ladogal 60 Cápsulas Caja - Danazol 100 MG
7501165006331,Lantus 3 ML Inyección Pluma Prellenada - Insulina glargina 3.64 MG
7501249602800,Phlebodia 30 Comprimidos Caja - Diosmina 600 MG
7503027550938,NutriWell Barra Orgánica Superfoods Amaranto - Quinoa - Chocolate - 6 Piezas Bolsa
7501108767916,Pristiq 14 Tabletas Caja - Desvenlafaxina succinato 100 MG
7502213141356,Renacenz Ámpula 10 ML Solución Ampolleta - Cerebrolysin 5 ML
300090050139,Provera 10 Tableta Caja - Acetato de medroxiprogesterona 10 MG
7501590211232,Postinor Unidosis 1 Tableta Caja - Levonorgestrel 1.5 MG
7501249606778,Postday Unidosis 1 Comprimido Caja - Levonorgestrel 1.5 MG
7501101649219,Predial Plus 30 Tableta Caja - Metformina 850 MG
7501108767886,Pristiq 14 Tableta Caja - Desvenlafaxina succinato 50 MG
7503007822659,Ryzodeg 5 Inyección Inyección - Insulina degludec 70 UI Insulina aspártica 30 UI
7503007822642,Ryzodeg 1 Inyección Inyección - Insulina degludec 70 UI Insulina aspártica 30 UI
7502003386219,Promotion 14 Tabletas Caja - Meloxicam 7.5 MG
7502003386417,Quiflural 8 Tabletas Caja - Ofloxacina 400 MG
7502226293998,Pharmafet Oral 60 Tabletas Frasco - Metformina 500 MG
7501124820817,Travatan 2.5 ML Solución Gotero - Travoprost 0.04 MG
7502235760191,Turnover 6 Óvulo Caja - Polinucleotidos 0.2 %
7501088504532,Pepsane Gel 14 Gel Sobre - Dimeticona 3 G Guaiazuleno 4 MG
7501122965602,Prostigmine 6 Piezas Ampolleta - Metilsulfato de neostigmina 0.5 MG
7501094914493,Ritalin LA 30 Cápsulas Frasco - Clorhidrato de metilfenidato 30 MG
7501094917074,Ritalin LA 30 Cápsulas Caja - Clorhidrato de metilfenidato 40 MG
7501299303528,Prazolan Dual 28 Tabletas Caja - Pantoprazol 40 MG
7501094913922,Ritalin LA 30 Cápsulas Caja - Clorhidrato de metilfenidato 20 G
7501299301418,Paramix 60 ML Suspensión Frasco dosificador - Nitazoxanida 1.2 G
7501299303467,Prazolan Dual 7 Tabletas Caja - Pantoprazol 40 MG
7501124820541,Ritalin 30 Tabletas Caja - Clorhidrato de metilfenidato 10 MG
7501299301401,Paramix 30 ML Suspensión Frasco dosificador - Nitazoxanida 0.6 G
7501299307595,Quimara 5 G Crema Tubo - Imiquimod 5 %
7501299335017,Quimara 3 G Crema Tubo - Imiquimod 5 %
7501165002791,Profenid 20 Cápsulas Caja - Ketoprofeno 100 MG
7501072340313,Profenid Inyección 6 Solución Ampolleta - Ketoprofeno 100 MG
7501061019008,Rifocyna 20 ML Solución Atomizador - Rifamicina 1 G
7501061017004,Rifadin 16 Cápsulas Caja - Rifampicina 300 MG
7501299307380,Paramix 6 Tableta Caja - Nitazoxanida 500 MG
7501328980034,Plavix 28 Tabletas Caja - Bisulfato de clopidogrel 75 MG
7501072340603,Profenid Retard 20 Tableta Caja - Ketoprofeno 200 MG
3700039500034,Premastan 80 G Gel Tubo - Progesterona 1 G
7501328978994,Plavix 14 Tabletas Caja - Bisulfato de clopidogrel 75 MG
7502216935242,Rupilip 30 Tabletas Caja - Rosuvastatina 10 MG
7501165006645,Regivas 20 Tabletas Caja - Dronedarona 400 MG
7703331157506,Yasmin 21 Comprimidos Caja - Drospirenona 3 MG Etinilestradiol 0.03 MG
7501328979366,Pirimir 24 Tabletas Caja - Fenazopiridina 100 MG
7501303457513,Yasmin 24 días y 4 sem 28 Comprimidos Caja - Drospirenona 3 MG Etinilestradiol 0.02 MG
7501159580021,Pulmonarom 20 Solución Ampolleta - Lisados bacterianos 6X10 UFC
7501082212037,Zyprexa 14 Tabletas Caja - Olanzapina 5 MG
7501082212129,Zyprexa Solución Inyectable 1 Solución Frasco Ámpula - Olanzapina 10 MG
7501082212075,Zyprexa 14 Tabletas Caja - Olanzapina 10 MG
7502213144012,Rofucal 30 Tabletas Caja - Hidroclorotiazida 25 MG
7501082242096,Zyprexa Zydis 14 Tabletas Caja - Olanzapina 10 MG
7501082242072,Zyprexa Zydis 14 Tabletas Caja - Olanzapina 5 MG
736085171051,Polixin Oftálmica 15 ML Solución Gotero - Neomicina 1.750 MG Sulfato polimixina b 5000 UI Gramicidina 0.025 MG
736085174007,Ponti 10 ML Solución Gotero - Clorhidrato de tetracaína 5 MG
7502216935808,Zinnat 50 ML Suspensión Frasco dosificador - Cefuroxima 125 MG
7502216935792,Zinnat 10 Tableta Caja - Cefuroxima 500 MG
7501249605900,Phlebodia 15 Comprimidos Caja - Diosmina 600 MG
7502216935815,Zinnat 50 ML Suspensión Frasco dosificador - Cefuroxima 250 MG
8400005229,Zonaker Solución 15 ML Solución Gotero - Hialuronato de sodio 4 MG
7502252484971,Nature's Heart Mega Omega Mix de Frutas y Nueces - 250 G DoyPack
7500326767531,Okko Semilla de Girasol Sin Cáscara - 200 G Bolsa
7501701406502,Zemiglo 28 Tableta Caja - Gemigliptina 50 MG
7501249603166,Polygynax 6 Cápsulas Caja - Neomicina 35000 UI Sulfato polimixina b 35000 UI Nistatina 100000 UI
7502258480236,"Granut Mix Fruty Mix Mezcla de Botana Fruta Deshidratada, Nuez y Almendra - 50 G Bolsa"
7500462648091,Okko Pepitas de Calabaza Sin Cáscara - 200 G Bolsa
7502258480113,Granut Mix Nuez de la India Natural Horneado - 40 G Bolsa
7501033958281,Serc 20 Tableta Caja - Betahistina 16 MG
7502219839349,Aires de Campo Barras Orgánicas de Amaranto con Cacao - 180 G Caja
7501088513633,Zathelo 30 Tabletas Caja - Rosuvastatina 10 MG
7501701408711,Zemiduo Sr 28 Tabletas Caja - Gemigliptina 50 MG Metformina 1000 MG
7503008452886,Oki 3A Ki'Xocolatl Chocolate Amargo con Café Orgánico - 80 G Barra Bolsa
7501384544966,Zeugial 28 Cápsulas Caja - Pregabalina 75 MG
7503008451018,Oki 3A Ki'Xocolatl Chocolate Amargo - 80 G Barra Bolsa
7501088513640,Zathelo 30 Tabletas Caja - Rosuvastatina 20 MG
8430308020059,Sekisan 120 ML Jarabe Frasco dosificador - Fendizoato de cloperastina 354 MG
7501250838946,Zofilip 30 Tabletas Caja - Fenofibrato 200 MG Simvastatina 20 MG
7501033961786,Serc 40 Tabletas Caja - Betahistina 16 MG
7501384544980,Zeugial 28 Cápsulas Caja - Pregabalina 150 MG
7501070615451,Zanidip 30 Tableta Caja - Clorhidrato de lercanidipino 10 MG
7501070615437,Zanidip 10 Tabletas Caja - Clorhidrato de lercanidipino 10 MG
7501124821050,Tobradex 5 ML Suspensión Gotero - Dexametasona 1 MG Tobramicina 3 MG
7501070615475,Zanidip 14 Tableta Caja - Clorhidrato de lercanidipino 20 MG
7501089809384,Trifamox IBL 12H 14 Comprimidos Caja - Amoxicilina 875 MG Pivoxil sulbactam 125 MG
7502226290621,Zaf 30 Tabletas Caja - Bezafibrato 200 MG
7501124820770,Tobradex 3.5 G Ungüento Tubo - Dexametasona 1 MG Tobramisina 3 MG
7501089810229,Sucrato 20 Cápsulas Caja - Bismuto 300 MG
7501089810243,Sucrato 20 Cápsulas Caja - Bismuto 500 MG
7501089809407,Trifamox IBL 12H 60 ML Suspensión Frasco dosificador - Amoxicilina 12 G Pivoxil sulbactam 3 G
7503006916441,Zapex 10 Tabletas Caja - Mirtazapina 15 MG
7501201400482,Zymar 5 ML Solución Gotero - Gatifloxacino 0.3 %
7501201401342,Zymar XD 2.5 ML Solución Gotero - Gatifloxacino 0.5 %
7503006916571,Zunun 30 Tabletas Caja - Citicolina sódica 500 MG
7501089809438,Zyplo 120 ML Jarabe Frasco dosificador - Levodropropizina 600 MG
75018344,Stelabid 25 Tabletas Frasco - Clorhidrato de trifluoperazina 5 MG Yoduro de isopropamida 1 MG
7501201400796,Zypred 6 ML Suspensión Frasco - Gatifloxacino 3 MG Fosfato prednisolona 10 MG
7503006916885,Zoqualo 28 Tabletas Caja - Fumarato de quetiapina 25 MG
7501201400826,Zypred 3 ML Suspensión Frasco - Gatifloxacino 20 MG Fosfato prednisolona 10 MG
7501089809919,Zyplo 20 Tabletas Caja - Levodropropizina 60 MG
7501089809902,Zyplo 10 Tabletas Caja - Levodropropizina 60 MG
7506384300291,Zoqualo 30 Tabletas Caja - Fumarato de quetiapina 300 MG
7501089809421,Zyplo 15 ML Solución Gotero - Levodropropizina 60 MG
5056227208182,Zestril 28 Tabletas Caja - Lisinopril dihidratado 5 MG
5056227208199,Zestril 14 Tabletas Caja - Lisinopril dihidratado 10 MG
5056227208243,Zestoretic 28 Tabletas Caja - Lisinopril dihidratado 20 MG Hidroclorotiazida 12.5 MG
5056227208229,Zestril 28 Tabletas Caja - Lisinopril dihidratado 20 MG
5056227208205,Zestril 28 Tabletas Caja - Lisinopril dihidratado 10 MG
7501110500136,Zyleth Oftálmica 1 Suspensión Gotero - Loteprednol 5 % Tobramicina 3 %
7501471800173,Zerpyco 30 Tabletas Caja - Bromuro de pinaverio 100 MG
5056227208236,Zestoretic 14 Tabletas Caja - Lisinopril dihidratado 20 MG Hidroclorotiazida 12.5 MG
7502216935785,Zinnat 14 Tabletas Caja - Cefuroxima 250 MG
7502216935778,Zinnat 10 Tabletas Caja - Cefuroxima 250 MG
8400005779,Zolag 15 ML Solución Gotero - Hialuronato de sodio 4 MG Glicerina 1 MG
7501046482490,Zovirax 10 G Crema Tubo - Aciclovir 0.05 G
7501124182878,Libertrim Alfa 24 Comprimidos Caja - Trimebutina 200 MG Simeticona 75 MG Alfa Galactosidasa 45 MG
7501046482322,Zovirax 5 G Crema Tubo - Aciclovir 0.05 G
7501165000391,Trental 30 Tabletas Caja - Pentoxifilina 400 MG
7501165001237,Tritace 16 Tabletas Caja - Ramipril 5 MG
7501165001220,Tritace 16 Tableta Caja - Ramipril 2.5 MG
7501168810713,Salofalk 40 Tableta Caja - Mesalazina 500 MG
7501168870342,Tebonin OD 28 Tabletas Caja - Ginkgo biloba 240 MG
7501027800046,Seretide Diskus polvo 60 Polvo Cartucho - Xinafoato de salmeterol 50 MG Fluticasona 100 MG
7501027800053,Seretide Diskus polvo 60 Polvo Inhalador - Xinafoato de salmeterol 50 MCG Fluticasona 250 MCG
